vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,associated-interface,comment
root,SSLVPN_TUNNEL_ADDR1,1948602a-4451-51e6-88cf-fda9bf9ebc0f,iprange,10.212.134.200,10.212.134.210,,,,,
root,all,194810c0-4451-51e6-2087-5ecc9d703c0a,,,,,,,,
root,none,1936b8ca-4451-51e6-b726-f78e135315bb,,,,0.0.0.0 255.255.255.255,,,,
root,apple,1936be06-4451-51e6-7b59-b1cadf320d4b,wildcard-fqdn,,,,*.apple.com,,,
root,dropbox.com,1936c266-4451-51e6-9650-a7f2159faedc,wildcard-fqdn,,,,*.dropbox.com,,,
root,Gotomeeting,1936c64e-4451-51e6-dff3-9ed47f6e6511,wildcard-fqdn,,,,*.gotomeeting.com,,,
root,icloud,1936ca2c-4451-51e6-a62e-d7e199525e4e,wildcard-fqdn,,,,*.icloud.com,,,
root,itunes,1936ce00-4451-51e6-9a6f-2c1b78ae7394,wildcard-fqdn,,,,*itunes.apple.com,,,
root,android,1936d1de-4451-51e6-aa20-735ea999b042,wildcard-fqdn,,,,*.android.com,,,
root,skype,1936d5b2-4451-51e6-d42e-4d0d3afe76cf,wildcard-fqdn,,,,*.messenger.live.com,,,
root,swscan.apple.com,1936da12-4451-51e6-7c94-11d915181763,fqdn,,,,,swscan.apple.com,,
root,update.microsoft.com,1936ddfa-4451-51e6-d30a-b9e71229e6b0,fqdn,,,,,update.microsoft.com,,
root,appstore,1936e1d8-4451-51e6-da22-ee3e76ec6479,wildcard-fqdn,,,,*.appstore.com,,,
root,eease,1936e5c0-4451-51e6-9cee-7e96e7a2d07f,wildcard-fqdn,,,,*.eease.com,,,
root,google-drive,1936e994-4451-51e6-ebb5-441e346865a0,wildcard-fqdn,,,,*drive.google.com,,,
root,google-play,1936ed72-4451-51e6-34b4-cb5feef822ff,fqdn,,,,,play.google.com,,
root,google-play2,1936f146-4451-51e6-009c-1398e59bf531,wildcard-fqdn,,,,*.ggpht.com,,,
root,google-play3,1936f524-4451-51e6-27a3-d80057d84223,wildcard-fqdn,,,,*.books.google.com,,,
root,microsoft,1936f998-4451-51e6-a578-686c179b16c0,wildcard-fqdn,,,,*.microsoft.com,,,
root,adobe,1936fda8-4451-51e6-883d-b2195792977b,wildcard-fqdn,,,,*.adobe.com,,,
root,Adobe Login,1937017c-4451-51e6-65e8-1e832c2e3b5d,wildcard-fqdn,,,,*.adobelogin.com,,,
root,fortinet,19370564-4451-51e6-8d89-fcbbd3f946b4,wildcard-fqdn,,,,*.fortinet.com,,,
root,googleapis.com,19370942-4451-51e6-af7f-dbdc7299248a,wildcard-fqdn,,,,*.googleapis.com,,,
root,citrix,19370d16-4451-51e6-cb8a-ef9bc441c5ff,wildcard-fqdn,,,,*.citrixonline.com,,,
root,verisign,19371112-4451-51e6-0455-fd6d141ddecb,wildcard-fqdn,,,,*.verisign.com,,,
root,Windows update 2,193714fa-4451-51e6-475c-9deec1bff8d2,wildcard-fqdn,,,,*.windowsupdate.com,,,
root,*.live.com,193718d8-4451-51e6-2237-b97750088dae,wildcard-fqdn,,,,*.live.com,,,
root,auth.gfx.ms,19371cac-4451-51e6-b21d-8e810c47a48d,fqdn,,,,,auth.gfx.ms,,
root,autoupdate.opera.com,1937208a-4451-51e6-0d78-ef8bd0d15248,fqdn,,,,,autoupdate.opera.com,,
root,softwareupdate.vmware.com,19372472-4451-51e6-69bf-8c573f6c662d,fqdn,,,,,softwareupdate.vmware.com,,
root,firefox update server,1937285a-4451-51e6-b5d4-bfa80cbe616e,wildcard-fqdn,,,,aus*.mozilla.org,,,
CP03OTPC,none,40947ed8-49bf-51e7-37c7-7cbb252d1af0,,,,0.0.0.0 255.255.255.255,,,,
CP03OTPC,adobe,40948df6-49bf-51e7-87a3-6016e40d7954,wildcard-fqdn,,,,*.adobe.com,,,
CP03OTPC,Adobe Login,40949d50-49bf-51e7-8b05-6bf5ed2774f4,wildcard-fqdn,,,,*.adobelogin.com,,,
CP03OTPC,android,4094acbe-49bf-51e7-7db4-8d7a603c62e0,wildcard-fqdn,,,,*.android.com,,,
CP03OTPC,apple,4094bbfa-49bf-51e7-80e2-0e6c0451dff1,wildcard-fqdn,,,,*.apple.com,,,
CP03OTPC,appstore,4094cb36-49bf-51e7-4e5a-cfd431d19d4c,wildcard-fqdn,,,,*.appstore.com,,,
CP03OTPC,auth.gfx.ms,4094da72-49bf-51e7-faf9-788890714c39,fqdn,,,,,auth.gfx.ms,,
CP03OTPC,autoupdate.opera.com,4094e9c2-49bf-51e7-cf48-75c40ce49553,fqdn,,,,,autoupdate.opera.com,,
CP03OTPC,citrix,4094f912-49bf-51e7-7374-ae46afa30918,wildcard-fqdn,,,,*.citrixonline.com,,,
CP03OTPC,dropbox.com,40950876-49bf-51e7-08b9-6c2c298c1ab3,wildcard-fqdn,,,,*.dropbox.com,,,
CP03OTPC,eease,4095178a-49bf-51e7-d754-2d74231abfe0,wildcard-fqdn,,,,*.eease.com,,,
CP03OTPC,firefox update server,4095269e-49bf-51e7-e38e-66c8590bd088,wildcard-fqdn,,,,aus*.mozilla.org,,,
CP03OTPC,fortinet,409535f8-49bf-51e7-5a15-321af4ac0e01,wildcard-fqdn,,,,*.fortinet.com,,,
CP03OTPC,googleapis.com,4095453e-49bf-51e7-1b1c-1e05a5a5fff6,wildcard-fqdn,,,,*.googleapis.com,,,
CP03OTPC,google-drive,409554a2-49bf-51e7-f4d2-8f40297c74fc,wildcard-fqdn,,,,*drive.google.com,,,
CP03OTPC,google-play,409563de-49bf-51e7-523a-ee798afcf4fc,fqdn,,,,,play.google.com,,
CP03OTPC,google-play2,40957374-49bf-51e7-a3b9-f3913a8f838b,wildcard-fqdn,,,,*.ggpht.com,,,
CP03OTPC,google-play3,409582ce-49bf-51e7-30e2-a1370c9af632,wildcard-fqdn,,,,*.books.google.com,,,
CP03OTPC,Gotomeeting,40959200-49bf-51e7-48f2-2d0735001894,wildcard-fqdn,,,,*.gotomeeting.com,,,
CP03OTPC,icloud,4095a114-49bf-51e7-ce65-33113096da10,wildcard-fqdn,,,,*.icloud.com,,,
CP03OTPC,itunes,4095b050-49bf-51e7-11eb-4783d6613ad9,wildcard-fqdn,,,,*itunes.apple.com,,,
CP03OTPC,microsoft,4095bf82-49bf-51e7-7f3f-bc32574049ad,wildcard-fqdn,,,,*.microsoft.com,,,
CP03OTPC,skype,4095ceaa-49bf-51e7-27db-a51a99e13a0d,wildcard-fqdn,,,,*.messenger.live.com,,,
CP03OTPC,softwareupdate.vmware.com,4095dde6-49bf-51e7-40b5-9227cf6623e6,fqdn,,,,,softwareupdate.vmware.com,,
CP03OTPC,swscan.apple.com,4095ed68-49bf-51e7-0abc-803816187692,fqdn,,,,,swscan.apple.com,,
CP03OTPC,update.microsoft.com,4095fce0-49bf-51e7-b8e0-8a1e9580c59a,fqdn,,,,,update.microsoft.com,,
CP03OTPC,verisign,40960c44-49bf-51e7-1476-e130a2a917c3,wildcard-fqdn,,,,*.verisign.com,,,
CP03OTPC,Windows update 2,40961b80-49bf-51e7-7587-baab5faabde2,wildcard-fqdn,,,,*.windowsupdate.com,,,
CP03OTPC,live.com,40962ae4-49bf-51e7-697b-ee10c002da62,wildcard-fqdn,,,,*.live.com,,,
CP03OTPC,SSLVPN_TUNNEL_ADDR1,40de1b38-49bf-51e7-68e0-a4b2d1fd71a1,iprange,10.212.134.200,10.212.134.210,,,,ssl.CP03OTPC,
CP03OTPC,all,40de3320-49bf-51e7-6f47-a6a124c22780,,,,,,,,
CP03OTPC,Net_10.91.10.0/23,4f78fb7c-5702-51e7-6c07-df4bc7c08341,,,,10.91.10.0 255.255.254.0,,,I.CASH.OTPC,"Spine CASH OCG-EP,v2101"
CP03OTPC,Host_192.168.150.226,4f8a25b4-5702-51e7-5040-ca2504fb9176,,,,192.168.150.226 255.255.255.255,,,E.UCN,UCN
CP03OTPC,Host_192.168.188.226,4f9a17d0-5702-51e7-2769-07cda590808d,,,,192.168.188.226 255.255.255.255,,,E.UCN,UCN
CP03OTPC,Host_192.168.150.225,4faba8f6-5702-51e7-b2fe-166ddc081cd3,,,,192.168.150.225 255.255.255.255,,,E.UCN,UCN
CP03OTPC,Host_192.168.188.225,4fbbf9a4-5702-51e7-602f-77a5bfdf2b01,,,,192.168.188.225 255.255.255.255,,,E.UCN,UCN
CP03OTPC,Host_192.168.150.230,4fcbe53a-5702-51e7-8c0e-15592d359f7f,,,,192.168.150.230 255.255.255.255,,,E.UCN,UCN
CP03OTPC,Host_192.168.188.230,4fddb170-5702-51e7-4988-b687781ccb80,,,,192.168.188.230 255.255.255.255,,,E.UCN,UCN
CP03OTPC,Host_10.164.1.100,4fee8cfc-5702-51e7-d151-4a9a4699bda8,,,,10.164.1.100 255.255.255.255,,,E.NMC,TKO Time Server
CP03OTPC,Host_10.164.129.100,4ffe303a-5702-51e7-02d7-99f9843d81cf,,,,10.164.129.100 255.255.255.255,,,E.NMC,CES Time Server
CP03OTPC,Host_10.164.1.1,500fd3b2-5702-51e7-899f-8a08d417b15a,,,,10.164.1.1 255.255.255.255,,,E.NMC,TKO Networker
CP03OTPC,Host_10.164.1.2,5020624a-5702-51e7-69ea-86b286564122,,,,10.164.1.2 255.255.255.255,,,E.NMC,TKO Networker
CP03OTPC,Host_10.164.1.3,5031a366-5702-51e7-627d-451f16219b46,,,,10.164.1.3 255.255.255.255,,,E.NMC,TKO Networker
CP03OTPC,Host_10.164.1.37,5040e6b4-5702-51e7-4c4d-b9d8d28a9025,,,,10.164.1.37 255.255.255.255,,,E.NMC,TKO Networker
CP03OTPC,Host_10.164.1.38,50521baa-5702-51e7-2053-59e838935e2b,,,,10.164.1.38 255.255.255.255,,,E.NMC,TKO Networker
CP03OTPC,Host_10.164.129.1,50627e3c-5702-51e7-249e-7f2f8c4f4b88,,,,10.164.129.1 255.255.255.255,,,E.NMC,CES Networker
CP03OTPC,Host_10.164.129.2,5073cade-5702-51e7-753d-acba8d862ee7,,,,10.164.129.2 255.255.255.255,,,E.NMC,CES Networker
CP03OTPC,Host_10.164.129.3,508ad382-5702-51e7-a289-ecf307d965e9,,,,10.164.129.3 255.255.255.255,,,E.NMC,CES Networker
CP03OTPC,Host_10.164.129.37,509b00ae-5702-51e7-075a-ad1012e648f8,,,,10.164.129.37 255.255.255.255,,,E.NMC,CES Networker
CP03OTPC,Host_10.164.129.38,50d64da8-5702-51e7-21af-5e581c02ae95,,,,10.164.129.38 255.255.255.255,,,E.NMC,CES Networker
CP03OTPC,Host_10.164.1.21,50d9bee8-5702-51e7-d89b-1ae2a1c6a943,,,,10.164.1.21 255.255.255.255,,,E.NMC,TKO pctmrep001
CP03OTPC,Host_10.164.129.21,50dd15a2-5702-51e7-33fa-9f3342c62dc2,,,,10.164.129.21 255.255.255.255,,,E.NMC,CES sctmrep001
CP03OTPC,Host_10.164.1.26,50dd82ee-5702-51e7-2f44-71103f4f2b08,,,,10.164.1.26 255.255.255.255,,,E.NMC,NMC
CP03OTPC,Host_10.164.130.26,50eb70c0-5702-51e7-685d-72aaf59e4c18,,,,10.164.130.26 255.255.255.255,,,E.NMC,NMC
CP03OTPC,Host_10.164.1.36,50fc5c28-5702-51e7-20be-c1fbe0b1d91e,,,,10.164.1.26 255.255.255.255,,,E.NMC,NMC
CP03OTPC,Host_10.164.130.36,5134d652-5702-51e7-b58b-162c43abd02c,,,,10.164.130.26 255.255.255.255,,,E.NMC,NMC
CP03OTPC,Net_10.63.142.0,513543d0-5702-51e7-be8a-959d35dfd320,,,,10.63.142.0 255.255.255.0,,,E.NMC,NMC
CP03OTPC,Net_10.163.143.0,5137e6e4-5702-51e7-41c4-1e9c51a492de,,,,10.163.143.0 255.255.255.0,,,E.NMC,NMC
CP03OTPC,Net_192.168.0.0,7df2059a-58ea-51e7-0e19-ba62b5b3f510,,,,192.168.0.0 255.255.0.0,,,E.UCN,
CP03OTPC,Range_192.168.35.21-22,ecd63efa-6c62-51e7-97df-e6c434f78f26,iprange,192.168.35.21,192.168.35.22,,,,E.UCN,ESQ AD SCORADC1-2
CP03OTPC,Host_192.168.176.51,fc9af1e6-6c62-51e7-c950-15f4d395b610,,,,192.168.176.51 255.255.255.255,,,E.UCN,TKO AD SDDC0024
CP03OTPC,Host_192.168.176.55,0c44aa88-6c63-51e7-628d-27daccb3c569,,,,192.168.176.55 255.255.255.255,,,E.UCN,TKO AD SDDC0025
CP03OTPC,Net_192.168.150.0,1b86da02-6c63-51e7-e34a-b405c3bc2c42,,,,192.168.150.0 255.255.255.0,,,E.UCN,TKO NM UCN
CP03OTPC,Net_192.169.143.0,286089f8-6c63-51e7-ca8c-6adeae20dbfe,,,,192.169.143.0 255.255.255.0,,,E.UCN,TKO NM UCN
CP03OTPC,Net_192.168.166.0,370ec578-6c63-51e7-791f-180dbe0ebd00,,,,192.168.166.0 255.255.255.0,,,E.UCN,TKO NM UCN
CP03OTPC,Net_192.169.188.0,445268d4-6c63-51e7-9c56-6b46b4fec103,,,,192.169.188.0 255.255.255.0,,,E.UCN,ESQ NM UCN
CP03OTPC,Net_192.168.187.0,5309ac48-6c63-51e7-3f6f-45f834089544,,,,192.168.187.0 255.255.255.0,,,E.UCN,ESQ NM UCN
CP03OTPC,Host_192.168.150.36,64354cde-6c63-51e7-ee6e-47474334ce8d,,,,192.168.150.36 255.255.255.255,,,E.UCN,TKO SCOM SOPMAPP1
CP03OTPC,Host_192.168.188.36,76c3428e-6c63-51e7-ffc0-d02ce4000c87,,,,192.168.188.36 255.255.255.255,,,E.UCN,ESQ SCOM SOPMAPP3
CP03OTPC,Host_192.168.166.74,865eee32-6c63-51e7-8639-d6c33125dd67,,,,192.168.166.74 255.255.255.255,,,E.UCN,TKO Trend Micro SOFSATV1
CP03OTPC,Host_192.168.188.74,9226ee04-6c63-51e7-cd55-d138a816995b,,,,192.168.188.74 255.255.255.255,,,E.UCN,ESQ Trend Micro SOFSATV2
CP03OTPC,Range_192.168.150.131-132,a53ef6e4-6c63-51e7-eb50-9e073cabf138,iprange,192.168.150.131,192.168.150.132,,,,E.UCN,TKO KMS SKMS0001-2
CP03OTPC,Range_192.168.166.53-54,c32eeb28-6c63-51e7-ee6c-2e4dce434763,iprange,192.168.166.53,192.168.166.54,,,,E.UCN,TKO SCCM SSCMAPP1 SSCMSQL1
CP03OTPC,Host_192.168.150.94,d10e6f7a-6c63-51e7-5b82-2f5e1fa1b79d,,,,192.168.150.94 255.255.255.255,,,E.UCN,TKO Patch Man SPAT0001
CP03OTPC,Range_192.168.188.25-26,e7048b8e-6c63-51e7-4cc9-cfe8e980fdf0,iprange,192.168.188.25,192.168.188.26,,,,E.UCN,ESQ Patch Man SPATDIS1-2
CP03OTPC,Net_192.168.0.0/16,f48478fa-6c63-51e7-2e4e-0e208d7b4cd9,,,,192.168.0.0 255.255.0.0,,,E.UCN,UCN
CP03OTPC,Net_10.91.18.0/23,c0ebe700-6e05-51e7-7613-6d8c29b10ba5,,,,10.91.18.0 255.255.254.0,,,I.CASH.OTPC,"Spine CASH OCG-EP,v2101"
CP03OTPC,Net_10.70.2.0,75265480-6e06-51e7-e4ec-1915f4f6cac4,,,,10.70.2.0 255.255.255.0,,,I.TOFAPP,
CP03OTPC,Net_10.70.12.0,889cf190-6e06-51e7-4e10-4fb164de95da,,,,10.70.12.0 255.255.255.0,,,I.TOFAPP,
CP03OTPC,Range_10.91.19.17-18,af9750c4-6e06-51e7-193f-efead9ce83d2,iprange,10.91.19.17,10.91.19.18,,,,I.CASH.OTPC,
CP03OTPC,Range_10.70.2.61-62,d468afb0-6e06-51e7-5b85-18715d742f1a,iprange,10.70.2.61,10.70.2.62,,,,I.TOFAPP,
CP03OTPC,Range_10.70.12.61-62,0956af92-6e07-51e7-c99e-bb7e9e7b3c7f,iprange,10.70.12.61,10.70.12.62,,,,I.TOFAPP,
CP03OTPC,Range_10.91.20.39-40,256469ea-6e07-51e7-4026-ecf29c27e192,iprange,10.91.20.39,10.91.20.40,,,,I.OADMAPP,
CP03OTPC,Range_10.90.19.35-36,40818e56-6e07-51e7-9fac-0eaca10b8158,iprange,10.90.19.35,10.90.19.36,,,,I.CASH.OTPC,
CP03OTPC,Range_10.91.19.35-36,518a2c6c-6e07-51e7-0e50-aa377d32c723,iprange,10.91.19.35,10.91.19.36,,,,I.CASH.OTPC,
CP03OTPC,Range_10.91.19.37-42,77f12ebe-6e07-51e7-9464-8a29d67e44d5,iprange,10.91.19.37,10.91.19.42,,,,I.CASH.OTPC,
CP03OTPC,Net_10.91.20.0,87454ada-6e07-51e7-fa65-70ca4197f9c5,,,,10.91.20.0 255.255.255.0,,,I.OADMAPP,
CP03OTPC,Range_10.91.19.17-25,a1af4862-6e07-51e7-d908-78d862cfa00c,iprange,10.91.19.17,10.91.19.25,,,,I.CASH.OTPC,
CP03OTPC,Net_10.164.1.0,9e38f9ca-6e08-51e7-b84c-c2780cf3c8a3,,,,10.164.1.0 255.255.255.0,,,E.NMC,
CP03OTPC,Net_10.164.129.0,acfab93a-6e08-51e7-0961-16216d550781,,,,10.164.129.0 255.255.255.0,,,E.NMC,
CP03OTPC,Range_192.168.176.52-53,856def62-6ee0-51e7-fecb-8e2727dd9082,iprange,192.168.176.52,192.168.176.53,,,,E.UCN,
CP03OTPC,Range_192.168.35.23-24,c5af5482-6ee8-51e7-999b-78fb9eeb5026,iprange,192.168.35.23,192.168.35.24,,,,E.UCN,
CP03OTPC,Net _10.90.18.0/23,a833d340-73fe-51e7-c363-15ce8aa70f64,,,,10.90.18.0 255.255.254.0,,,I.CASH.OTPC,
CP03OTPC,Range_10.70.12.33-34,3a8ae99e-7423-51e7-7039-cefb45d845be,iprange,10.70.12.33,10.70.12.34,,,,I.TOFAPP,
CP03OTPC,Range_10.70.2.33-34,53317d82-7423-51e7-07ef-4348feec9459,iprange,10.70.2.33,10.70.2.34,,,,I.TOFAPP,
CP03OTPC,Range_10.90.20.39-40,30fd0c36-7ebe-51e7-b335-4a7b17f0331a,iprange,10.90.20.39,10.90.20.40,,,,I.OADMAPP,
CP03OTPC,Range_10.90.21.39-40,5ac5d96c-7ebe-51e7-1a5d-bee38c4276ed,iprange,10.90.21.39,10.90.21.40,,,,I.OADMAPP,
CP03OTPC,Range_10.63.142.16-19,b26d5aaa-849a-51e7-95c7-154a9974dfae,iprange,10.63.142.16,10.63.142.19,,,,E.NMC,
CP03OTPC,Host_10.63.142.38,f35999d4-849a-51e7-b8ce-ad844ef05802,,,,10.63.142.38 255.255.255.255,,,E.NMC,
CP03OTPC,Host_10.163.143.14,fe870c7e-849a-51e7-ff42-8066196dd6f2,,,,10.163.143.14 255.255.255.255,,,E.NMC,
CP03OTPC,Range_10.163.143.22-25,577764f0-849b-51e7-4bb5-fa290dd23cec,iprange,10.163.143.22,10.163.143.25,,,,E.NMC,
CP03OTPC,Host_10.164.1.23,7764a6a6-849b-51e7-3c66-6587362112bf,,,,10.164.1.23 255.255.255.255,,,E.NMC,
CP03OTPC,Host_10.164.130.23,aa831c02-849b-51e7-73d1-35401802e48c,,,,10.164.130.23 255.255.255.255,,,E.NMC,
CP03OTPC,Host_10.164.1.51,dc16f09a-849b-51e7-d5f8-ef257005672f,,,,10.164.1.51 255.255.255.255,,,E.NMC,
CP03OTPC,Host_10.164.130.51,ee79f3e0-849b-51e7-0be5-06aacfc4d085,,,,10.164.130.51 255.255.255.255,,,E.NMC,
CP03OTPC,Range_10.91.25.39-40,af1786c8-84a4-51e7-b285-d66b805a1d06,iprange,10.91.25.39,10.91.25.40,,,,I.OADMAPP,
CP03OTPC,Range_10.91.22.39-40,33a2de7e-84a5-51e7-729d-47431c8d56af,iprange,10.91.22.39,10.91.22.40,,,,I.OADMWEB,
CP03OTPC,Host_10.90.11.35,56160936-84a5-51e7-4bff-777111efd3df,,,,10.90.11.35 255.255.255.255,,,I.CASH.OTPC,
CP03OTPC,Host_10.91.11.35,71078cec-84a5-51e7-d8dc-cf2431f295b4,,,,10.91.11.35 255.255.255.255,,,I.CASH.OTPC,
CP03OTPC,Host_192.168.214.7,ae39e63e-8d4f-51e7-52f4-368b29bbfad5,,,,192.168.214.7 255.255.255.255,,,E.UCN,
CP03OTPC,Host_192.168.224.38,f31b71fe-8d55-51e7-aeee-e025b4973e9e,,,,192.168.224.38 255.255.255.255,,,E.UCN,UCN PCCWT Nessus scanning SSEMAPP5
CP03OTPC,Host_192.168.176.81,ecab0748-8d56-51e7-0e31-7c39f5f6f27e,,,,192.168.176.81 255.255.255.255,,,E.UCN,TKO AD SDDC0024
CP03OTPC,Host_192.168.176.121,0cd91622-8d57-51e7-54e9-fe575372db5e,,,,192.168.176.121 255.255.255.255,,,E.UCN,
CP03OTPC,Range_10.70.12.1-2,21779a18-8d57-51e7-bbb1-fa3381a43770,iprange,10.70.12.1,10.70.12.2,,,,I.TOFAPP,
CP03OTPC,Host_10.63.142.210,a6c62e0c-9912-51e7-84a0-d9a8a4f25c1d,,,,10.63.142.210 255.255.255.255,,,E.NMC,
CP03OTPC,Host_10.163.143.210,c6af9ae6-9912-51e7-3812-94add08cdc8b,,,,10.163.143.210 255.255.255.255,,,E.NMC,
CP03OTPC,Range_10.91.11.35-36,5621a78e-9de9-51e7-35a3-db81c7de01a3,iprange,10.91.11.35,10.91.11.36,,,,I.CASH.OTPC,
CP03OTPC,Host-10.164.12.85,c95ea94c-a355-51e7-2b51-75ff553e66dc,,,,10.164.12.85 255.255.255.255,,,E.NMC,
CP03OTPC,Range_10.164.141.81-82,01f33ffc-a356-51e7-70f6-4c5eeddace46,iprange,10.164.141.81,10.164.141.82,,,,E.NMC,
