vdom,name,uuid,type,start-ip,end-ip,subnet,wildcard-fqdn,fqdn,comment,associated-interface
root,SSLVPN_TUNNEL_ADDR1,b1ae4448-4cca-51e6-191e-c01b4c08f6dd,iprange,10.212.134.200,10.212.134.210,,,,,
root,all,b1adf27c-4cca-51e6-0d8e-df9af98f769d,,,,,,,,
root,none,b19c0652-4cca-51e6-7527-6c1e74292646,,,,0.0.0.0 255.255.255.255,,,,
root,apple,b19c0bb6-4cca-51e6-7a5d-372ea2b994c5,wildcard-fqdn,,,,*.apple.com,,,
root,dropbox.com,b19c1034-4cca-51e6-1206-1b7b0cdb120e,wildcard-fqdn,,,,*.dropbox.com,,,
root,Gotomeeting,b19c1458-4cca-51e6-5890-259b95b8c164,wildcard-fqdn,,,,*.gotomeeting.com,,,
root,icloud,b19c1854-4cca-51e6-7b7e-7850fdaab475,wildcard-fqdn,,,,*.icloud.com,,,
root,itunes,b19c1c50-4cca-51e6-d4cd-348f2742f361,wildcard-fqdn,,,,*itunes.apple.com,,,
root,android,b19c2038-4cca-51e6-63e4-620ccb3a3043,wildcard-fqdn,,,,*.android.com,,,
root,skype,b19c242a-4cca-51e6-d939-18fdd3e737a5,wildcard-fqdn,,,,*.messenger.live.com,,,
root,swscan.apple.com,b19c2894-4cca-51e6-f8da-bb98d588047e,fqdn,,,,,swscan.apple.com,,
root,update.microsoft.com,b19c2c86-4cca-51e6-7c96-49fdb50b9222,fqdn,,,,,update.microsoft.com,,
root,appstore,b19c3082-4cca-51e6-ab97-3fd50c7c32bf,wildcard-fqdn,,,,*.appstore.com,,,
root,eease,b19c347e-4cca-51e6-b61a-58484356dfb6,wildcard-fqdn,,,,*.eease.com,,,
root,google-drive,b19c387a-4cca-51e6-0b59-2fc0d02e59dc,wildcard-fqdn,,,,*drive.google.com,,,
root,google-play,b19c3c6c-4cca-51e6-a440-f9a6b449b172,fqdn,,,,,play.google.com,,
root,google-play2,b19c405e-4cca-51e6-4433-9c14ee9a5961,wildcard-fqdn,,,,*.ggpht.com,,,
root,google-play3,b19c4464-4cca-51e6-61b2-a98f895a3f28,wildcard-fqdn,,,,*.books.google.com,,,
root,microsoft,b19c48f6-4cca-51e6-4884-22710e5ea4f2,wildcard-fqdn,,,,*.microsoft.com,,,
root,adobe,b19c4d24-4cca-51e6-5cf1-378e87fb1698,wildcard-fqdn,,,,*.adobe.com,,,
root,Adobe Login,b19c5120-4cca-51e6-8b62-f189c882887a,wildcard-fqdn,,,,*.adobelogin.com,,,
root,fortinet,b19c551c-4cca-51e6-14f3-e7418efba007,wildcard-fqdn,,,,*.fortinet.com,,,
root,googleapis.com,b19c5918-4cca-51e6-0df6-2b7656d952c2,wildcard-fqdn,,,,*.googleapis.com,,,
root,citrix,b19c5d14-4cca-51e6-9eb9-b076407a7b75,wildcard-fqdn,,,,*.citrixonline.com,,,
root,verisign,b19c612e-4cca-51e6-ab26-d8f2fae2f05c,wildcard-fqdn,,,,*.verisign.com,,,
root,Windows update 2,b19c6566-4cca-51e6-fe04-510bf583bb1f,wildcard-fqdn,,,,*.windowsupdate.com,,,
root,*.live.com,b19c6962-4cca-51e6-01ad-de30859a02cb,wildcard-fqdn,,,,*.live.com,,,
root,auth.gfx.ms,b19c6d68-4cca-51e6-0250-886e1ccd99bc,fqdn,,,,,auth.gfx.ms,,
root,autoupdate.opera.com,b19c7164-4cca-51e6-8cee-6ac858b26455,fqdn,,,,,autoupdate.opera.com,,
root,softwareupdate.vmware.com,b19c756a-4cca-51e6-b8cc-65295f241a6f,fqdn,,,,,softwareupdate.vmware.com,,
root,firefox update server,b19c7970-4cca-51e6-fcb5-1c4301bb3a05,wildcard-fqdn,,,,aus*.mozilla.org,,,
root,Network1,e8eb8730-f93f-51e8-6010-a896e3fcf641,,,,10.0.1.21 255.255.255.255,,,Test Interface1,Zone1
root,Network2,e8eb990a-f93f-51e8-64d4-d27e6de6a4b2,,,,10.1.1.21 255.255.255.255,,,Test Interface2,Zone2
CT901TEST1,none,f006f6ba-d0ed-51e7-1f04-51a4bf8072cc,,,,0.0.0.0 255.255.255.255,,,,
CT901TEST1,adobe,f007036c-d0ed-51e7-ac7d-41f599864467,wildcard-fqdn,,,,*.adobe.com,,,
CT901TEST1,Adobe Login,f00710aa-d0ed-51e7-4d8e-ddb46b6e3252,wildcard-fqdn,,,,*.adobelogin.com,,,
CT901TEST1,android,f0071dac-d0ed-51e7-48cf-fbb1bae68ada,wildcard-fqdn,,,,*.android.com,,,
CT901TEST1,apple,f0072aa4-d0ed-51e7-899b-3867fc21a445,wildcard-fqdn,,,,*.apple.com,,,
CT901TEST1,appstore,f00737b0-d0ed-51e7-033a-15b3d59d140b,wildcard-fqdn,,,,*.appstore.com,,,
CT901TEST1,auth.gfx.ms,f00744b2-d0ed-51e7-ce66-bb91788b4b1b,fqdn,,,,,auth.gfx.ms,,
CT901TEST1,autoupdate.opera.com,f00751d2-d0ed-51e7-dcdc-c7ab94b2b122,fqdn,,,,,autoupdate.opera.com,,
CT901TEST1,citrix,f0075ee8-d0ed-51e7-678f-da294b0f59f3,wildcard-fqdn,,,,*.citrixonline.com,,,
CT901TEST1,dropbox.com,f0076c1c-d0ed-51e7-7bb6-0628e824af3a,wildcard-fqdn,,,,*.dropbox.com,,,
CT901TEST1,eease,f0077914-d0ed-51e7-40a9-577239a899e5,wildcard-fqdn,,,,*.eease.com,,,
CT901TEST1,firefox update server,f00785e4-d0ed-51e7-79ec-fa7033aa4b3c,wildcard-fqdn,,,,aus*.mozilla.org,,,
CT901TEST1,fortinet,f00793ea-d0ed-51e7-785a-cee84ee75346,wildcard-fqdn,,,,*.fortinet.com,,,
CT901TEST1,googleapis.com,f007a0f6-d0ed-51e7-ef2c-f31ad52b684b,wildcard-fqdn,,,,*.googleapis.com,,,
CT901TEST1,google-drive,f007ae98-d0ed-51e7-35da-51f4f03ff7f7,wildcard-fqdn,,,,*drive.google.com,,,
CT901TEST1,google-play,f007bb9a-d0ed-51e7-070b-66e6b1df9ce4,fqdn,,,,,play.google.com,,
CT901TEST1,google-play2,f007c8ce-d0ed-51e7-865c-18308f3ba7d1,wildcard-fqdn,,,,*.ggpht.com,,,
CT901TEST1,google-play3,f007d5e4-d0ed-51e7-ca24-1a817d496d25,wildcard-fqdn,,,,*.books.google.com,,,
CT901TEST1,Gotomeeting,f007e2e6-d0ed-51e7-31e3-366aa8a02603,wildcard-fqdn,,,,*.gotomeeting.com,,,
CT901TEST1,icloud,f007efd4-d0ed-51e7-c48a-a849392fc069,wildcard-fqdn,,,,*.icloud.com,,,
CT901TEST1,itunes,f007fcc2-d0ed-51e7-cbcc-b0ad2058a8bc,wildcard-fqdn,,,,*itunes.apple.com,,,
CT901TEST1,microsoft,f00809d8-d0ed-51e7-c563-f6c2a8bb74d1,wildcard-fqdn,,,,*.microsoft.com,,,
CT901TEST1,skype,f00816c6-d0ed-51e7-ded4-c994518cb03e,wildcard-fqdn,,,,*.messenger.live.com,,,
CT901TEST1,softwareupdate.vmware.com,f008240e-d0ed-51e7-dbfa-0994c1eeb56c,fqdn,,,,,softwareupdate.vmware.com,,
CT901TEST1,swscan.apple.com,f008312e-d0ed-51e7-2a9a-d9a15ed1614c,fqdn,,,,,swscan.apple.com,,
CT901TEST1,update.microsoft.com,f0083e80-d0ed-51e7-5cf9-6d65b43e67fe,fqdn,,,,,update.microsoft.com,,
CT901TEST1,verisign,f0084bdc-d0ed-51e7-af10-2e65f406e40c,wildcard-fqdn,,,,*.verisign.com,,,
CT901TEST1,Windows update 2,f0085b40-d0ed-51e7-fb96-31a95471d91a,wildcard-fqdn,,,,*.windowsupdate.com,,,
CT901TEST1,live.com,f0086860-d0ed-51e7-be13-4534b28f3a47,wildcard-fqdn,,,,*.live.com,,,
CT901TEST1,SSLVPN_TUNNEL_ADDR1,f061deea-d0ed-51e7-f51b-cbe9511f33de,iprange,10.212.134.200,10.212.134.210,,,,,ssl.CT901TEST1
CT901TEST1,all,f061f678-d0ed-51e7-234f-8cd573078245,,,,,,,,
CT901TEST1,Network1,979af5ca-f9e7-51e8-1e20-7b78257a7dda,,,,10.0.1.21 255.255.255.255,,,Test Interface1,Zone1
CT901TEST1,Network2,979b0ec0-f9e7-51e8-9d75-982e0a25827f,,,,10.1.1.21 255.255.255.255,,,Test Interface2,Zone2
CT901NM,none,dc5b78b8-bfb6-51e7-adc6-c1a237a8966a,,,,0.0.0.0 255.255.255.255,,,,
CT901NM,adobe,dc5b856a-bfb6-51e7-fe91-eec2662d1620,wildcard-fqdn,,,,*.adobe.com,,,
CT901NM,Adobe Login,dc5b928a-bfb6-51e7-1ade-6756e3866b13,wildcard-fqdn,,,,*.adobelogin.com,,,
CT901NM,android,dc5b9faa-bfb6-51e7-442b-caa7904ff3c8,wildcard-fqdn,,,,*.android.com,,,
CT901NM,apple,dc5bace8-bfb6-51e7-cf30-a48d447bb02a,wildcard-fqdn,,,,*.apple.com,,,
CT901NM,appstore,dc5bb9e0-bfb6-51e7-0b79-62bfc1534ec7,wildcard-fqdn,,,,*.appstore.com,,,
CT901NM,auth.gfx.ms,dc5bc6d8-bfb6-51e7-615d-a362efd55d05,fqdn,,,,,auth.gfx.ms,,
CT901NM,autoupdate.opera.com,dc5bd470-bfb6-51e7-6185-f516795593b9,fqdn,,,,,autoupdate.opera.com,,
CT901NM,citrix,dc5be19a-bfb6-51e7-9a10-4d9f22aeb37c,wildcard-fqdn,,,,*.citrixonline.com,,,
CT901NM,dropbox.com,dc5bee92-bfb6-51e7-15f0-f9ee850393b9,wildcard-fqdn,,,,*.dropbox.com,,,
CT901NM,eease,dc5bfb8a-bfb6-51e7-9180-c3506fb8fee6,wildcard-fqdn,,,,*.eease.com,,,
CT901NM,firefox update server,dc5c08e6-bfb6-51e7-572f-9bd580ac390c,wildcard-fqdn,,,,aus*.mozilla.org,,,
CT901NM,fortinet,dc5c15d4-bfb6-51e7-f6b4-c4760ff16df7,wildcard-fqdn,,,,*.fortinet.com,,,
CT901NM,googleapis.com,dc5c22c2-bfb6-51e7-3854-32bcafb13d49,wildcard-fqdn,,,,*.googleapis.com,,,
CT901NM,google-drive,dc5c3078-bfb6-51e7-6a75-fbaab9ffcd36,wildcard-fqdn,,,,*drive.google.com,,,
CT901NM,google-play,dc5c3d7a-bfb6-51e7-a705-dbf6a78b4f0e,fqdn,,,,,play.google.com,,
CT901NM,google-play2,dc5c4ab8-bfb6-51e7-cad5-381977c56c16,wildcard-fqdn,,,,*.ggpht.com,,,
CT901NM,google-play3,dc5c579c-bfb6-51e7-668a-1516cfc6303a,wildcard-fqdn,,,,*.books.google.com,,,
CT901NM,Gotomeeting,dc5c6494-bfb6-51e7-a31b-72c46cde4ce7,wildcard-fqdn,,,,*.gotomeeting.com,,,
CT901NM,icloud,dc5c7178-bfb6-51e7-75d8-3154a0e67bbe,wildcard-fqdn,,,,*.icloud.com,,,
CT901NM,itunes,dc5c7e5c-bfb6-51e7-0d23-ba15d9a0b665,wildcard-fqdn,,,,*itunes.apple.com,,,
CT901NM,microsoft,dc5c8b54-bfb6-51e7-944e-60ba787c3f01,wildcard-fqdn,,,,*.microsoft.com,,,
CT901NM,skype,dc5c9842-bfb6-51e7-4a64-a072cddb5d0d,wildcard-fqdn,,,,*.messenger.live.com,,,
CT901NM,softwareupdate.vmware.com,dc5ca54e-bfb6-51e7-d442-32b518b679ef,fqdn,,,,,softwareupdate.vmware.com,,
CT901NM,swscan.apple.com,dc5cb26e-bfb6-51e7-383d-f0eb9c7c501f,fqdn,,,,,swscan.apple.com,,
CT901NM,update.microsoft.com,dc5cbf8e-bfb6-51e7-57ab-fb42f710ac7a,fqdn,,,,,update.microsoft.com,,
CT901NM,verisign,dc5ccca4-bfb6-51e7-6dd8-7fb5af7e953a,wildcard-fqdn,,,,*.verisign.com,,,
CT901NM,Windows update 2,dc5cd9a6-bfb6-51e7-05cd-30d0a650b8f7,wildcard-fqdn,,,,*.windowsupdate.com,,,
CT901NM,live.com,dc5ce68a-bfb6-51e7-bfff-683311ede787,wildcard-fqdn,,,,*.live.com,,,
CT901NM,SSLVPN_TUNNEL_ADDR1,dcb59bc2-bfb6-51e7-adef-84818b4985b1,iprange,10.212.134.200,10.212.134.210,,,,,ssl.CT901NM
CT901NM,all,dcb5b576-bfb6-51e7-0250-4a14ff698147,,,,,,,,
CT901NM,Net_10.8.148.0,3a89a036-c138-51e7-a8bd-b9fbe8335d2b,,,,10.8.148.0 255.255.255.0,,,TKO dev NM,I.NM
CT901NM,Net_10.163.245.0,6b9d21ca-c138-51e7-fded-597154a376d0,,,,10.163.245.0 255.255.255.0,,,OTPC Dev SourceCode,I.DEVMGT
CT901NM,Net_10.64.24.0,2283ded6-c474-51e7-8aae-05fcbe1a7d0c,,,,10.64.24.0 255.255.255.0,,,,E.NMC
CT901NM,Net_10.164.1.0,970d70aa-c884-51e7-64cf-1585d4c6e8f6,,,,10.164.1.0 255.255.255.0,,,,E.NMC
CT901NM,Range_10.164.1.26-27,60229918-c8f6-51e7-624a-1e94619f7ba8,iprange,10.164.1.26,10.164.1.27,,,,,E.NMC
CT901NM,Host_10.164.1.251-252,a711acd0-d641-51e7-f763-7fffec477fed,iprange,10.164.1.251,10.164.1.252,,,,,E.NMC
CT901NM,Host_10.164.1.251,18af2f3e-d642-51e7-546e-dc39edb2e305,,,,10.164.1.251 255.255.255.255,,,,E.NMC
CT901NM,Host_10.8.148.25,2ceb6260-d642-51e7-e37c-948bcc79fd34,,,,10.8.148.25 255.255.255.255,,,,I.NM
CT901NM,Host_10.8.148.31,87e232b8-df0f-51e7-f1cd-c73a80eb06f8,,,,10.8.148.31 255.255.255.255,,,,I.NM
CT901NM,Host_10.8.150.7,474911c8-df18-51e7-06c9-350f6b3bc78e,,,,10.8.150.7 255.255.255.255,,,,I.NM
CT901NM,Host_10.18.109.3,251dde76-01a5-51e8-d105-93c11568f228,,,,10.18.109.3 255.255.255.255,,,,E.NMC
CT901NM,Host_10.63.142.210,43b648d6-c28f-51e8-4ba8-cefeaa40bae0,,,,10.63.142.210 255.255.255.255,,,,E.NMC
CT901NM,Host_10.63.142.70,43c07ee6-c28f-51e8-8eb0-78b4cf8b82cd,,,,10.63.142.70 255.255.255.255,,,,E.NMC
CT901NM,Host_10.163.143.210,43c221a6-c28f-51e8-08bf-f104b35168eb,,,,10.163.143.210 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.1.26,43cba532-c28f-51e8-d333-3fac6386a88c,,,,10.164.1.26 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.1.27,43d52a26-c28f-51e8-da62-6d2dd2ef4f43,,,,10.164.1.27 255.255.255.255,,,,E.NMC
CT901NM,Host_10.90.3.182,43deaec0-c28f-51e8-c419-2aae61b16cac,,,,10.90.3.182 255.255.255.255,,,,I.HSN.NM
CT901NM,Net_10.70.144.0,43e84868-c28f-51e8-9688-a980aaa07514,,,,10.70.144.0 255.255.255.0,,,,I.HSN.NM
CT901NM,Host_10.90.3.179,a09818b6-250b-51e9-83a5-da0824d2dd35,,,,10.90.3.179 255.255.255.255,,,,I.HSN.NM
CT901NM,Range_10.164.12.81-82,a63694f0-250b-51e9-199c-868af8820d47,iprange,10.164.12.81,10.164.12.82,,,,,E.NMC
CT901NM,Range_10.164.141.81-82,aa192c90-250b-51e9-5caf-eab4dfc9d3ab,iprange,10.164.141.81,10.164.141.82,,,,,E.NMC
CT901NM,Host_10.164.12.85,af6c91d2-250b-51e9-2c06-a9a08ccda41f,,,,10.164.12.85 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.141.85,b3b10818-250b-51e9-d010-8ade68dae23e,,,,10.164.141.85 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.129.82,b65bed80-250b-51e9-9890-9838bde63d6d,,,,10.164.129.82 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.11.85,bb76abfc-250b-51e9-fae5-a7dac2a80e17,,,,10.164.11.85 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.12.95,bda5d40c-250b-51e9-9b42-fe94cef0592f,,,,10.164.12.95 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.140.85,c2173af8-250b-51e9-1041-7a041859663d,,,,10.164.140.85 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.139.85,c59f8e28-250b-51e9-d692-5f94bb3ed0e3,,,,10.164.139.85 255.255.255.255,,,,E.NMC
CT901NM,Host_10.164.129.85,c9318528-250b-51e9-aac4-64bea445d80a,,,,10.164.129.85 255.255.255.255,,,,E.NMC
CT901NM,Range_192.168.35.21-26,cbe63c96-250b-51e9-045e-ec0d89f2233b,iprange,192.168.35.21,192.168.35.26,,,,,E.NMC
CT901NM,Range_192.168.176.50-55,cf308d0c-250b-51e9-5016-4b06a4965417,iprange,192.168.176.50,192.168.176.55,,,,,E.NMC
CT901NM,Host_192.168.166.74,d2148b90-250b-51e9-1457-5294973fd752,,,,192.168.166.74 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.188.74,d531a5e2-250b-51e9-0c5f-7466bbf96f29,,,,192.168.188.74 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.150.36,d8941094-250b-51e9-f651-8846ba788c60,,,,192.168.150.36 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.188.36,db713864-250b-51e9-f6d8-55a00b6f4422,,,,192.168.188.36 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.150.94,deb71a48-250b-51e9-e6ac-476c08f05709,,,,192.168.150.94 255.255.255.255,,,,E.NMC
CT901NM,Range_192.168.150.131-132,e0b445be-250b-51e9-3ab0-d516213b55ef,iprange,192.168.150.131,192.168.150.132,,,,,E.NMC
CT901NM,Net_10.70.126.0,e3dfa698-250b-51e9-8d05-226f3e3ecdfc,,,,10.70.126.0 255.255.255.0,,,,I.HSN.NM
CT901NM,Net_192.168.150.0,e694341c-250b-51e9-ad46-a221e62ea07a,,,,192.168.150.0 255.255.255.0,,,,E.NMC
CT901NM,Net_192.168.180.0,ea1304e2-250b-51e9-8b4b-8e267d24251b,,,,192.168.180.0 255.255.255.0,,,,E.NMC
CT901NM,Range_192.168.176.81-82,ec42d274-250b-51e9-8fbb-5cb1d07f54df,iprange,192.168.176.81,192.168.176.82,,,,,E.NMC
CT901NM,Host_192.168.176.121,eef7333e-250b-51e9-92cb-eac4b32bcccb,,,,192.168.176.121 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.166.27,f18f5ba8-250b-51e9-2e34-dedee622b8ff,,,,192.168.166.27 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.166.42,f3b03f06-250b-51e9-b6f7-c24b6562efe5,,,,192.168.166.42 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.188.34,f911eeea-250b-51e9-2a9b-fb563b6b05ba,,,,192.168.188.34 255.255.255.255,,,,E.NMC
CT901NM,Host_192.168.188.60,fc52b8c8-250b-51e9-c1e2-497c7582e999,,,,192.168.188.60 255.255.255.255,,,,E.NMC
CT901NM,Range_192.168.150.107-108,ff1818dc-250b-51e9-b12c-c0bcefa38124,iprange,192.168.150.107,192.168.150.108,,,,,E.NMC
CT901NM,Host_192.168.150.8,015f5808-250c-51e9-a05d-c1fe06f4cc49,,,,192.168.150.8 255.255.255.255,,,,E.NMC
CT901NM,Range_192.168.188.174-175,03e21d2c-250c-51e9-ad09-f9dd17b00c30,iprange,192.168.188.174,192.168.188.175,,,,,E.NMC
CT901NM,Host_192.168.190.124,064f2208-250c-51e9-4df5-9a5120b00c57,,,,192.168.190.124 255.255.255.255,,,,E.NMC
CT901CASH1,apple,10c33188-4ccf-51e6-89c1-3845dc3a4cd4,wildcard-fqdn,,,,*.apple.com,,,
CT901CASH1,dropbox.com,10c33ab6-4ccf-51e6-257f-46f0d71256ba,wildcard-fqdn,,,,*.dropbox.com,,,
CT901CASH1,Gotomeeting,10c343b2-4ccf-51e6-9bbb-71b1556d3362,wildcard-fqdn,,,,*.gotomeeting.com,,,
CT901CASH1,icloud,10c34c9a-4ccf-51e6-fac3-229521df6dbd,wildcard-fqdn,,,,*.icloud.com,,,
CT901CASH1,itunes,10c3558c-4ccf-51e6-bfed-f024549ad8ab,wildcard-fqdn,,,,*itunes.apple.com,,,
CT901CASH1,android,10c35e6a-4ccf-51e6-3fa5-81edab7aae96,wildcard-fqdn,,,,*.android.com,,,
CT901CASH1,skype,10c36734-4ccf-51e6-bbfb-931e16475f38,wildcard-fqdn,,,,*.messenger.live.com,,,
CT901CASH1,swscan.apple.com,10c36ff4-4ccf-51e6-782f-f5193ba1b2b8,fqdn,,,,,swscan.apple.com,,
CT901CASH1,update.microsoft.com,10c378dc-4ccf-51e6-8097-f63d18511f47,fqdn,,,,,update.microsoft.com,,
CT901CASH1,appstore,10c381ba-4ccf-51e6-a803-a1f76b983d2a,wildcard-fqdn,,,,*.appstore.com,,,
CT901CASH1,eease,10c38a8e-4ccf-51e6-ae00-37914bf8a1fa,wildcard-fqdn,,,,*.eease.com,,,
CT901CASH1,google-drive,10c3938a-4ccf-51e6-413f-8ef8c23983d2,wildcard-fqdn,,,,*drive.google.com,,,
CT901CASH1,google-play,10c39c72-4ccf-51e6-01ee-88fd8b956f31,fqdn,,,,,play.google.com,,
CT901CASH1,google-play2,10c3a550-4ccf-51e6-da0c-3513bd6d0ca2,wildcard-fqdn,,,,*.ggpht.com,,,
CT901CASH1,google-play3,10c3ae38-4ccf-51e6-0453-21d387a2cfcb,wildcard-fqdn,,,,*.books.google.com,,,
CT901CASH1,microsoft,10c3b7c0-4ccf-51e6-eda3-91e4c0a31ec6,wildcard-fqdn,,,,*.microsoft.com,,,
CT901CASH1,adobe,10c3c0d0-4ccf-51e6-a9ce-343481cb3a6b,wildcard-fqdn,,,,*.adobe.com,,,
CT901CASH1,Adobe Login,10c3c9b8-4ccf-51e6-6ea0-fc0a46acd0ca,wildcard-fqdn,,,,*.adobelogin.com,,,
CT901CASH1,fortinet,10c3d296-4ccf-51e6-8326-43935960976c,wildcard-fqdn,,,,*.fortinet.com,,,
CT901CASH1,googleapis.com,10c3db74-4ccf-51e6-5831-eb72b2e3feb2,wildcard-fqdn,,,,*.googleapis.com,,,
CT901CASH1,citrix,10c3e452-4ccf-51e6-fada-5fde42cba5fa,wildcard-fqdn,,,,*.citrixonline.com,,,
CT901CASH1,verisign,10c3ed44-4ccf-51e6-0fbc-5c07aafaf44c,wildcard-fqdn,,,,*.verisign.com,,,
CT901CASH1,Windows update 2,10c3f62c-4ccf-51e6-ca64-d19ae67e3f0d,wildcard-fqdn,,,,*.windowsupdate.com,,,
CT901CASH1,*.live.com,10c3ff8c-4ccf-51e6-ff29-fd99390de258,wildcard-fqdn,,,,*.live.com,,,
CT901CASH1,auth.gfx.ms,10c4086a-4ccf-51e6-ae51-3e5a369a9b5d,fqdn,,,,,auth.gfx.ms,,
CT901CASH1,autoupdate.opera.com,10c41170-4ccf-51e6-88e8-c46d37fe7dc6,fqdn,,,,,autoupdate.opera.com,,
CT901CASH1,softwareupdate.vmware.com,10c41a58-4ccf-51e6-3ee2-3856c687091b,fqdn,,,,,softwareupdate.vmware.com,,
CT901CASH1,firefox update server,10c42340-4ccf-51e6-d957-718c80e56a0f,wildcard-fqdn,,,,aus*.mozilla.org,,,
CT901CASH1,SSLVPN_TUNNEL_ADDR1,10e2057c-4ccf-51e6-90b2-cde7da1a2590,iprange,10.212.134.200,10.212.134.210,,,,,
CT901CASH1,all,f15c10f0-69c8-51e6-ef57-0ffb518a9525,,,,,,,,
CT901CASH1,Net_10.90.10.0/23_mgt,c74e6e70-54a6-51e6-a5fb-ed2cd9a0f165,,,,10.90.10.0 255.255.254.0,,,"OTPC OTPC-MGT, VL304",I.CASHMGT
CT901CASH1,NET_10.70.13.0_mgt,835dbb82-54ae-51e6-d7cd-aec711b44ca5,,,,10.70.13.0 255.255.255.0,,,"spine MGT TOF, v301",I.CASHMGT
CT901CASH1,NET_10.1.95.0_mgt,8363e278-54ae-51e6-99e3-3da2c18267ab,,,,10.1.95.0 255.255.255.0,,,"OTPC OCG-MGT, VL302",I.CASHMGT
CT901CASH1,NET_10.1.88.0_mgt,836abb98-54ae-51e6-ec91-5be0cef5c212,,,,10.1.88.0 255.255.255.0,,,"OTPC OMDC-MGT, VL303",I.CASHMGT
CT901CASH1,HOST_10.164.1.8,836f1ea4-54ae-51e6-a1f5-0dc21e7c3619,,,,10.164.1.8 255.255.255.255,,,SDNet2 NMC host,E.NMC
CT901CASH1,HOST_10.164.1.21,83777f54-54ae-51e6-0807-7ae7a5cc214b,,,,10.164.1.21 255.255.255.255,,,SDNet2 NMC host,E.NMC
CT901CASH1,HOST_10.164.1.36,837eba94-54ae-51e6-e9f0-57c37228c5e9,,,,10.164.1.36 255.255.255.255,,,SDNet2 NMC host,E.NMC
CT901CASH1,HOST_10.164.1.118,838d621a-54ae-51e6-863d-8b3c1bd5431f,,,,10.164.1.118 255.255.255.255,,,SDNet2 NMC host,E.NMC
CT901CASH1,Net_10.91.10.0/23_mgt,184b208c-594f-51e6-6922-dc21069da360,,,,10.91.10.0 255.255.254.0,,,"spine PCCWT-OTPC-MGT, VL1304",I.CASHMGT
CT901CASH1,HOST_10.90.10.37,876510b6-5ed8-51e6-bf86-c056d819f64d,,,,10.90.10.37 255.255.255.255,,,VL304 HOST,I.CASHMGT
CT901CASH1,HOST_10.90.10.38,4617873c-5ed9-51e6-e0b3-16d29265a5d4,,,,10.90.10.38 255.255.255.255,,,VL304 HOST,I.CASHMGT
CT901CASH1,HOST_10.91.10.37,749d5adc-5ed9-51e6-9cb2-b432394ca291,,,,10.91.10.37 255.255.255.255,,,VL1304 HOST,I.CASHMGT
CT901CASH1,HOST_10.91.10.38,8a8e7920-5ed9-51e6-f4ed-8406cca4211a,,,,10.91.10.38 255.255.255.255,,,VL1304 HOST,I.CASHMGT
CT901CASH1,NET_10.163.247.0,0ef70fec-6911-51e6-9592-127cc2b5e14f,,,,10.163.247.0 255.255.255.0,,,"OTPC OTPC-DEV-CASHMGT, VL351",I.Dev.CASHMGT
CT901CASH1,HOST_10.164.129.21,c1a66c64-6911-51e6-5398-242b339f6795,,,,10.164.129.21 255.255.255.255,,,SDNet2 NMC host,E.NMC
CT901CASH1,HOST_10.164.1.35,5246d70a-6aec-51e6-5425-9ebdce056de8,,,,10.164.1.35 255.255.255.255,,,SDNet2 NMC host,E.NMC
CT901CASH1,NET_10.163.231.0,0c3ce50c-7414-51e6-ce0e-15a49f04c6fc,,,,10.163.231.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL151",I.Dev.CASH
CT901CASH1,NET_10.163.232.0,0c5d380c-7414-51e6-ab45-051058109196,,,,10.163.232.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL152",I.Dev.CASH
CT901CASH1,NET_10.163.233.0,0c692158-7414-51e6-1c39-596a9970aed5,,,,10.163.233.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL153",I.Dev.CASH
CT901CASH1,NET_10.163.234.0,39dfb516-7414-51e6-0da5-7f097aaf714c,,,,10.163.234.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL154",I.Dev.CASH
CT901CASH1,NET_10.163.235.0,39fe526e-7414-51e6-99f1-52463aba3bb0,,,,10.163.235.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL155",I.Dev.CASH
CT901CASH1,NET_10.163.236.0,3a0a3b38-7414-51e6-29f0-41b759878499,,,,10.163.236.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL156",I.Dev.CASH
CT901CASH1,NET_10.163.237.0,3a16220e-7414-51e6-82e7-f9d57867a802,,,,10.163.237.0 255.255.255.0,,,"OTPC OTPC-DEV-APP, VL157",I.Dev.CASH
