vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,schedule,service,logtraffic,action,utm-status,ips-sensor,comments,nat,ippool,poolname
root,999,Explicit Deny,e78362a8-44d8-51e8-ea1c-1dcc52ce5e4b,any,any,all,all,always,ALL,all,,,,,,,
CP03OTPC,1,OTPC SNMP trap,b55fd5b0-5846-51e7-3f8f-16bd192c2a26,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.150.226 Host_192.168.188.226,always,UDP/161-162,all,accept,enable,default,,,,
CP03OTPC,2,OTPC Networker,2f0470c0-57bf-51e7-7151-1e6ec1dc0d0e,I.CASH.OTPC,E.NMC,Net_10.91.10.0/23,NetGp_Networker_NMC,always,PORT_Networker,all,accept,enable,,,,,
CP03OTPC,3,OTPC BMC,2f1e81f4-57bf-51e7-c388-4610dfbfefd1,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,always,PORT_BMC,all,accept,enable,,,,,
CP03OTPC,4,OTPC Bladelogic,2f382528-57bf-51e7-447d-8a83fa878932,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.150.230 Host_192.168.188.230,always,TCP/4750,all,accept,enable,,,,,
CP03OTPC,5,OTPC NTP,2f539d94-57bf-51e7-ba0f-e50a171737b6,I.CASH.OTPC,E.NMC,Net_10.91.10.0/23,NetGp_TimeServer,always,PORT_NTP,all,accept,enable,,,,,
CP03OTPC,6,OTPC Networker1,2f6ca29e-57bf-51e7-0279-f0c35906dd23,E.NMC,I.CASH.OTPC,NetGp_Networker_NMC,Net_10.91.10.0/23,always,PORT_Networker,all,accept,enable,,,,,
CP03OTPC,7,OTPC BMC1,2f86e03c-57bf-51e7-18c2-cf9048c5111d,E.UCN,I.CASH.OTPC,Host_192.168.150.225 Host_192.168.150.226 Host_192.168.188.225 Host_192.168.188.226,Net_10.91.10.0/23,always,PORT_BMC,all,accept,enable,,,,,
CP03OTPC,8,OTPC Bladelogic1,2fa20aba-57bf-51e7-8024-b7446a69b3aa,E.UCN,I.CASH.OTPC,Host_192.168.150.230,Net_10.91.10.0/23,always,TCP/4750,all,accept,enable,,,,,
CP03OTPC,9,OTPC CTM jump node,2fbdf5d6-57bf-51e7-99b9-49ae2358155d,E.NMC,I.CASH.OTPC,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26 Net_10.63.142.0 Net_10.163.143.0,Net_10.91.10.0/23,always,TCP/22 PING,all,accept,enable,,,,,
CP03OTPC,10,OTPC CTM yum repository,2fd882f2-57bf-51e7-7e08-3df4c0270258,I.CASH.OTPC,E.NMC,Net_10.91.10.0/23,Host_10.164.1.21 Host_10.164.129.21,always,TCP/80,all,accept,enable,,,,,
CP03OTPC,11,OTPC One View (ilo segment),2ff272e8-57bf-51e7-d5ba-b9a007470316,E.NMC,I.CASH.OTPC,Host_10.164.1.36 Host_10.164.130.36,Net_10.91.10.0/23,always,PORT_OneView,all,accept,enable,,,,,
CP03OTPC,12,OTPC One View (ilo segment)1,300c8b4c-57bf-51e7-bc50-da792230a591,I.CASH.OTPC,E.NMC,Net_10.91.10.0/23,Host_10.164.1.36 Host_10.164.130.36,always,PORT_OneView,all,accept,enable,,,,,
CP03OTPC,13,OTPC ilo,3026c9d0-57bf-51e7-8aa6-cce6c4223fe4,E.NMC,I.CASH.OTPC,Host_10.164.1.21 Host_10.164.129.21,Net_10.91.10.0/23,always,TCP/22,all,accept,enable,,,,,
CP03OTPC,14,OTPC War Room Access,70b769f0-57bf-51e7-07d7-5045bf513a97,E.NMC,I.CASH.OTPC,Net_10.63.142.0 Net_10.163.143.0,Net_10.91.10.0/23,always,TCP/22 PORT_WarRmAccess PING,all,accept,enable,,,,,
CP03OTPC,15,OTPC to UCN AD,0858554e-6c65-51e7-6b9f-6ffe89042860,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.176.51 Host_192.168.176.55 Range_192.168.35.21-22 Range_192.168.176.52-53 Range_192.168.35.23-24,always,PORT_AD_1 PORT_AD_2,all,accept,enable,otpc-all,,,,
CP03OTPC,16,OTPC to UCN Remote Access,6aba16e6-6c65-51e7-0f5e-3e92eb437654,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Net_192.168.150.0 Net_192.168.166.0 Net_192.168.187.0 Net_192.169.143.0 Net_192.169.188.0,always,TCP/3389,all,accept,enable,otpc-all,,,,
CP03OTPC,17,UCN to OTPC Remote Access,c1a52ec8-6c65-51e7-e723-55045fdf1d14,E.UCN,I.CASH.OTPC,Net_192.168.150.0 Net_192.168.166.0 Net_192.168.187.0 Net_192.169.143.0 Net_192.169.188.0,Net_10.91.10.0/23,always,TCP/3389,all,accept,enable,otpc-all,,,,
CP03OTPC,18,OTPC to UCN SCOM,f298dbe2-6c65-51e7-d715-67b12c0653aa,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.150.36 Host_192.168.188.36,always,TCP/5723,all,accept,enable,otpc-all,,,,
CP03OTPC,19,OTPC to UCN Trend Micro,20f3b94e-6c66-51e7-f570-1a1838e002a2,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.166.74 Host_192.168.188.74,always,TCP/8080 TCP/11267,all,accept,enable,otpc-all,,,,
CP03OTPC,20,UCN to OTPC Trend Micro,3014ab9a-6c6b-51e7-2112-e1a2c6c33ebb,E.UCN,I.CASH.OTPC,Host_192.168.166.74 Host_192.168.188.74,Net_10.91.10.0/23,always,PORT_TrendMicro,all,accept,enable,otpc-all,,,,
CP03OTPC,21,OTPC to UCN KMS,50afa12a-6c6b-51e7-a219-b5fe93f9b503,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Range_192.168.150.131-132,always,TCP/1688,all,accept,enable,otpc-all,,,,
CP03OTPC,22,OTPC to UCN SCCM,46c6fc66-6cee-51e7-37cd-edbbf46c3245,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Range_192.168.166.53-54,always,PORT_SCCM,all,accept,enable,otpc-all,,,,
CP03OTPC,23,OTPC to UCN Patch Management,66334d8e-6cee-51e7-fbb8-ef4a534d5c33,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.150.94 Range_192.168.188.25-26,always,PORT_PatchMan,all,accept,enable,otpc-all,,,,
CP03OTPC,24,UCN to OTPC Patch Management,81e8a97a-6cee-51e7-7c95-50ef74293f31,E.UCN,I.CASH.OTPC,Host_192.168.150.94 Range_192.168.188.25-26,Net_10.91.10.0/23,always,PORT_PatchMan,all,accept,enable,otpc-all,,,,
CP03OTPC,25,OTPC to UCN HP iLo,a2ee070a-6cee-51e7-f489-32b1d246b2f0,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Net_192.168.150.0 Net_192.169.188.0,always,Port_HP_iLo,all,accept,enable,otpc-all,,,,
CP03OTPC,26,UCN to OTPC HP iLo,bd3b1dc8-6cee-51e7-c9a9-4df1e1657ce5,E.UCN,I.CASH.OTPC,Net_192.168.150.0 Net_192.169.188.0,Net_10.91.10.0/23,always,Port_HP_iLo,all,accept,enable,otpc-all,,,,
CP03OTPC,27,OTPC to UCN ping,ea922d48-6cee-51e7-d2b5-612a95ec4454,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Net_192.168.0.0/16,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,28,UCN to OTPC ping,03c8e9aa-6cef-51e7-a94f-c9a68e8bfc39,E.UCN,I.CASH.OTPC,Net_192.168.0.0/16,Net_10.91.10.0/23,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,29,OTPC to NMC PING,cd8fd036-6e08-51e7-c005-7e55cdabb641,I.CASH.OTPC,E.NMC,Net_10.91.10.0/23,NetGp_NMC,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,30,NMC to OTPC PING,cdb83ee0-6e08-51e7-04e7-73d9658eb1f2,E.NMC,I.CASH.OTPC,NetGp_NMC,Net_10.91.10.0/23,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,31,OADM APP to OTPC SFTP,cdd9920c-6e08-51e7-34a7-e477f735c0f7,I.OADMAPP,I.CASH.OTPC,Range_10.90.20.39-40 Range_10.91.20.39-40,Range_10.91.19.35-36 Range_10.90.19.35-36,always,TCP/22 PING,all,accept,enable,otpc-all,,,,
CP03OTPC,32,OADM APP to OTPC BCS,ce0208ea-6e08-51e7-935f-3430a2ed3b40,I.OADMAPP,I.CASH.OTPC,Range_10.91.20.39-40,Range_10.91.19.17-25,always,TCP/38000-39000 TCP/22,all,accept,enable,otpc-all,,,,
CP03OTPC,33,OADM APP to OTPC PING,ce2a868a-6e08-51e7-a499-d5cbc768e0d0,I.OADMAPP,I.CASH.OTPC,Net_10.91.20.0,Net_10.91.18.0/23,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,34,OTPC to OADM APP PING,ce4bd538-6e08-51e7-7fba-55bbd205efdf,I.CASH.OTPC,I.OADMAPP,Net_10.91.18.0/23 Net _10.90.18.0/23,Net_10.91.20.0,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,35,OADM APP to OTPC DB,ce6d2684-6e08-51e7-6bbd-a3bded00102d,I.OADMAPP,I.CASH.OTPC,Range_10.91.20.39-40,Range_10.91.19.37-42,always,TCP/1888-1889,all,accept,enable,otpc-all,,,,
CP03OTPC,36,OTPC OPS to OADM APP SFTP,ce8e7ae6-6e08-51e7-03e0-d77d23c102e3,I.CASH.OTPC,I.OADMAPP,Range_10.90.19.35-36 Range_10.91.19.35-36,Range_10.91.20.39-40,always,TCP/22 PING,all,accept,enable,otpc-all,,,,
CP03OTPC,37,OTPC to TOF APP,ceafd7c2-6e08-51e7-2bcc-fbc8b6fa9937,I.CASH.OTPC,I.TOFAPP,Range_10.91.19.17-18,Range_10.70.12.33-34 Range_10.70.2.33-34,always,TCP/30088,all,accept,enable,otpc-all,,,,
CP03OTPC,38,OTPC to TOF APP PING,ced1244a-6e08-51e7-3ed7-aa0bd8cd5fa2,I.CASH.OTPC,I.TOFAPP,Net_10.91.18.0/23,Net_10.70.2.0 Net_10.70.12.0,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,39,TOF APP to OTPC PING,cef26da8-6e08-51e7-4285-4f60a1740fca,I.TOFAPP,I.CASH.OTPC,Net_10.70.2.0 Net_10.70.12.0,Net_10.91.18.0/23,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,40,TOF APP to OTPC SFTP,aafd81f6-7792-51e7-5e08-49b533f15573,I.TOFAPP,I.CASH.OTPC,Range_10.70.12.33-34 Range_10.70.2.33-34,Range_10.91.19.17-18 Range_10.91.19.35-36,always,TCP/22,all,accept,enable,otpc-all,,,,
CP03OTPC,42,DollarU to OTPC,6dab8eca-84a7-51e7-644a-0e867238d0cc,E.NMC,I.CASH.OTPC,NetGp_DollarU_MGT NetGp_ORSYP_Consoles,Net_10.91.10.0/23,always,PORT_ORSYP_Agents,all,accept,enable,otpc-all,,,,
CP03OTPC,45,OTPC to DollarU,e82b3742-84eb-51e7-c82a-4cb559fe03d8,I.CASH.OTPC,E.NMC,Net_10.91.10.0/23,NetGp_DollarU_MGT NetGp_ORSYP_Consoles,always,PORT_ORSYP_Agents,all,accept,enable,otpc-all,Reverse of DollarU to OTPC,,,
CP03OTPC,43,OADM APP to OTPC rsyslog,4eea1abe-84a8-51e7-f409-56ccb2670cdd,I.OADMAPP,I.CASH.OTPC,Range_10.91.25.39-40,Host_10.90.11.35_2 Host_10.91.11.35_2,always,PING RSH TCP/514-515 UDP/514-515,all,accept,enable,otpc-all,,,,
CP03OTPC,44,OADM Web to OTPC rsyslog,7932fcc8-84a8-51e7-b7d8-14540520307a,I.OADMWEB,I.CASH.OTPC,Range_10.91.22.39-40 Range_10.91.22.41-42,Host_10.90.11.35_2 Host_10.91.11.35_2,always,RSH PING TCP/514-515 UDP/514-515,all,accept,enable,otpc-all,,,,
CP03OTPC,46,OTPC PCCWT Nessus scanning,c06a0470-8d58-51e7-d379-7337d89b96c0,E.UCN,I.CASH.OTPC,Host_192.168.224.38,Net_10.91.10.0/23,always,TCP/22 TCP/139 TCP/445,all,accept,enable,otpc-all,,,,
CP03OTPC,47,UCN to OTPC Ping,206353e0-8d59-51e7-c91a-60e442b161e6,E.UCN,I.CASH.OTPC,Net_192.168.0.0/16,Net_10.91.10.0/23,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,48,OTPC to UCN QASM logging,421a14d8-8d59-51e7-d212-90926fb1be90,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.224.38,always,TCP/5985-5986 UDP/514-515,all,accept,enable,otpc-all,,,,
CP03OTPC,49,OTPC to UCN Ping,5e34195c-8d59-51e7-6ae2-2a695850f0c1,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Net_192.168.0.0/16,always,PING,all,accept,enable,otpc-all,,,,
CP03OTPC,50,OTPC Trading CRL list retrieval,b7acf562-8d59-51e7-bda5-0e8790183aee,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.176.121 Host_192.168.176.81,always,TCP/80,all,accept,enable,otpc-all,,,,
CP03OTPC,51,NMC PIM to OTPC,99042074-9914-51e7-b9b5-ed040f7b0391,E.NMC,I.CASH.OTPC,Host_10.163.143.210 Host_10.63.142.210,Net_10.91.10.0/23,always,TCP/139 TCP/22 TCP/3389 TCP/445,all,accept,enable,otpc-all,,,,
CP03OTPC,52,VC to OTPC monitoring,80c6a85e-9de9-51e7-d812-93a219f97b40,E.NMC,I.CASH.OTPC,Net_10.163.143.0 Net_10.63.142.0,Range_10.91.11.35-36,always,TCP/38777,all,accept,enable,otpc-all,,,,
CP03OTPC,55,SIEM to OTPC,fd805e98-ab32-51e7-1198-52b4df39c3f4,E.UCN,I.CASH.OTPC,Host_192.168.224.38,Net_10.91.10.0/23,always,TCP/139 TCP/22 TCP/445,all,accept,enable,otpc-all,,,,
CP03OTPC,54,OTPC to CNMC networker,8f370120-bbd7-51e7-ab38-e7a7edbfa481,I.CASH.OTPC,I.CNMC,Net_10.91.10.0/23,NetGp_CNMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:3:2018_0428,,,
CP03OTPC,56,CNMC network to OTPC,946117ee-bbd7-51e7-1766-971f37426a77,I.CNMC,I.CASH.OTPC,NetGp_CNMC_Networker,Net_10.91.10.0/23,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:4:2018_0428,,,
CP03OTPC,58,OTPC to CNMC networker PING,124ec8a6-bbe5-51e7-b438-6aed5f50c870,I.CASH.OTPC,I.CNMC,Net_10.91.10.0/23 Net_10.90.10.0/23,NetGp_CNMC,always,PING,all,accept,enable,otpc-all,Clone of OTPC to CNMC networker,,,
CP03OTPC,57,CNMC network to OTPC PING,f06eb3a4-bbe4-51e7-b687-eb216483401c,I.CNMC,I.CASH.OTPC,NetGp_CNMC,Net_10.91.10.0/23,always,PING,all,accept,enable,otpc-all,Clone of CNMC network to OTPC,,,
CP03OTPC,63,NMC to OTPC Stratus VTM,80660eb4-c05c-51e7-1e70-6fa1788a0f14,E.NMC,I.CASH.OTPC,Net_10.163.143.0 Net_10.63.142.0,Range_10.91.11.111-113 Range_10.91.11.151-153,always,PORT_Startus_VTM,all,accept,enable,otpc-all,,,,
CP03OTPC,59,SCIM to OTPC DB,c97ee120-f7de-51e7-ba99-90ff0fda0ce3,E.UCN,I.CASH.OTPC,Host_192.168.224.6 Host_192.168.188.82,Range_10.91.11.37-38,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1182:216,,,
CP03OTPC,64,OTPC to new BMC,cc33f526-5559-51e8-d10c-c849424a9e93,I.CASH.OTPC,I.CNMC,Net_10.91.10.0/23,Range_10.164.11.102-103 Range_10.164.140.102-103,always,PORT_NEW_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:1:2018_0428,,,
CP03OTPC,65,new BMC to OTPC,d0114950-5559-51e8-c771-3db0237c6942,I.CNMC,I.CASH.OTPC,Range_10.164.11.102-103 Range_10.164.140.102-103,Net_10.91.10.0/23,always,PORT_NEW_BMC,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:2:2018_0428,,,
CP03OTPC,66,OTPC SNMP trap to CNMC BMC,d5123374-5559-51e8-fe1c-b4bcdff49cef,I.CASH.OTPC,I.CNMC,Net_10.91.10.0/23,Range_10.164.11.102-103 Range_10.164.140.102-103,always,UDP/162,all,accept,enable,otpc-all,IT-NCR-2018-[T]1367:6:2018_0428,,,
CP03OTPC,67,CES NMC Networker to OTPC,6cd5b04c-6053-51e8-5302-f02525fb09ef,E.NMC,I.CASH.OTPC,NetGp_NMC_Networker,Net_10.91.10.0/23,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:1:2018_0526,,,
CP03OTPC,68,OTPC to CES NMC Networker,6fe07506-6053-51e8-ca50-8c75f8a89cb2,I.CASH.OTPC,E.NMC,Net_10.91.10.0/23,NetGp_NMC_Networker,always,PORT_CNMC_Networker,all,accept,enable,otpc-all,IT-NCR-2018-[T]1441:2:2018_0526,,,
CP03OTPC,69,OTPC to CMSA Staging Server,61eeea7c-ad51-51e8-2ba0-c7ae5f3969e5,I.CASH.OTPC,E.UCN,Range_10.91.11.35-36,Host_10.193.49.21,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]1764:53:2018_0901,,,
CP03OTPC,114,OTPC DB to SIEM SFTP,20c5376a-3cfb-51e9-0fc1-f4ee3bd71dc7,I.CASH.OTPC,E.UCN,Net_10.91.10.0/23,Host_192.168.224.70,always,TCP/22,all,accept,enable,otpc-all,IT-NCR-2018-[T]2593:240:2019_0302,,,
CP03OTPC,115,OTPC to CCI PING,9f416338-42ab-51e9-140e-1636b8f8a30e,I.CASH.OTPC,I.CCI,Net_10.91.10.0/23,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03OTPC,117,CCI to OTPC PING,a3c7d018-42ab-51e9-69e7-67c854fc0a59,I.CCI,I.CASH.OTPC,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.91.10.0/23,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486::2018_0309,,,
CP03OTPC,119,OTPC to CCI BMC,a73e015e-42ab-51e9-0976-777d18539589,I.CASH.OTPC,I.CCI,Net_10.91.10.0/23,Net_10.244.0.0/15 Net_10.248.0.0/15,always,PORT_to_CCI_BMC UDP/162,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:7-8:2018_0309,,,
CP03OTPC,121,CCI BMC to OTPC,abeb09b8-42ab-51e9-5bc6-7d3e55518cd8,I.CCI,I.CASH.OTPC,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.91.10.0/23,always,PORT_from_CCI_BMC,all,accept,enable,otpc-all,IT-NCR-2019-[T]2486:32:2018_0309,,,
CP03OTPC,122,Ping NMC to IISCore,8d6d6888-4764-51e9-b02a-07ac6f353f0f,E.NMC,I.IISCORE,NetGp_NMC,Net_10.91.37.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03OTPC,123,Ping IISCore to NMC,8d6ecb4c-4764-51e9-dfb4-c60b87d35b6c,I.IISCORE,E.NMC,Net_10.91.37.0,NetGp_NMC,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03OTPC,124,UCN to IISCore PING,8d7029b0-4764-51e9-891b-81029d7e31cf,E.UCN,I.IISCORE,Net_192.168.0.0/16,Net_10.91.37.0,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03OTPC,125,IISCore to UCN PING,8d717680-4764-51e9-1dd2-6192b76907a3,I.IISCORE,E.UCN,Net_10.91.37.0,Net_192.168.0.0/16,always,PING,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644::2019_0316,,,
CP03OTPC,127,IISCore MGT to UCN RDP,8d73fa86-4764-51e9-f8e5-54ae89951b7b,I.IISCORE,E.UCN,Net_10.91.37.0,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,always,TCP/3389,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:2:2019_0316,,,
CP03OTPC,128,UCN to IISCore MGT RDP,d2c6d3ec-4764-51e9-fa3f-b7ff2b5db6a9,E.UCN,I.IISCORE,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,Net_10.91.37.0,always,TCP/3389,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:2:2019_0316,,,
CP03OTPC,129,IISCore MGT MGT to NTP,e902b1b2-4764-51e9-e290-b7903130f56f,I.IISCORE,E.NMC,Net_10.91.37.0,NetGp_TimeServer,always,PORT_NTP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:3:2019_0316,,,
CP03OTPC,130,IISCore MGT to SCOM,fb3fa650-4764-51e9-cf80-25143454441f,I.IISCORE,E.UCN,Net_10.91.37.0,Host_192.168.150.36 Host_192.168.188.36,always,TCP/5723,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:4:2019_0316,,,
CP03OTPC,131,IISCore MGT to UCN TrendMicro,0d24b770-4765-51e9-d659-b0b5e00e2a13,I.IISCORE,E.UCN,Net_10.91.37.0,Host_192.168.166.74 Host_192.168.188.74,always,TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:5:2019_0316,,,
CP03OTPC,132,UCN TrendMicro to IISCore MGT,15aee56e-4765-51e9-bf26-f96686df9719,E.UCN,I.IISCORE,Host_192.168.166.74 Host_192.168.188.74,Net_10.91.37.0,always,TCP/80 TCP/137 TCP/139 TCP/443 TCP/445 TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:5:2019_0316,,,
CP03OTPC,133,IISCore MGT to UCN KMS,1e2cda98-4765-51e9-3ba7-1a76140c2819,I.IISCORE,E.UCN,Net_10.91.37.0,Range_192.168.150.131-132 Host_192.168.166.219,always,TCP/1688,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:6:2019_0316,,,
CP03OTPC,134,IISCore MGT to SCCM UCN,26d45996-4765-51e9-822e-1d8171450754,I.IISCORE,E.UCN,Net_10.91.37.0,Range_192.168.166.53-54 Range_192.168.166.184-185 Net_192.168.150.0,always,PORT_STRATUS_VTM,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:7:2019_0316,,,
CP03OTPC,135,IISCore MGT to UCN Patch MGT,31348384-4765-51e9-4f45-ce41f35230bb,I.IISCORE,E.UCN,Net_10.91.37.0,Host_192.168.150.94 Range_192.168.188.25-26,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:8:2019_0316,,,
CP03OTPC,136,UCN Patch MGT to IISCore MGT,3972f8a0-4765-51e9-db24-5211700cd691,E.UCN,I.IISCORE,Host_192.168.150.94 Range_192.168.188.25-26,Net_10.91.37.0,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:8:2019_0316,,,
CP03OTPC,137,IISCore MGT MGT to UCN Ilo,426c5974-4765-51e9-4a44-cb35fdbb59c0,I.IISCORE,E.UCN,Net_10.91.37.0,Net_192.168.150.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:9:2019_0316,,,
CP03OTPC,138,UCN to IISCore MGT iLo,4c22b9e0-4765-51e9-ba0c-ea314f90da8a,E.UCN,I.IISCORE,Net_192.168.150.0,Net_10.91.37.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:9:2019_0316,,,
CP03OTPC,139,IISCore MGT iLo to VC,532edeb2-4765-51e9-2b42-1266aa1b65bc,I.IISCORE,E.NMC,Net_10.91.37.0,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:10:2019_0316,,,
CP03OTPC,140,NMC to IISCore MGT iLo,8311ddbe-4765-51e9-edae-5773831a652d,E.NMC,I.IISCORE,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,Net_10.91.37.0,always,PORT_HP_ILP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:10:2019_0316,,,
CP03OTPC,126,IISCore MGT to UCN AD,3ea0888a-4cd6-51e9-e77b-b40fbf0446c2,I.IISCORE,E.UCN,Net_10.91.37.0,Range_192.168.35.21-26 Range_192.168.176.50-55,always,PORT_AD_TCP PORT_AD_UDP,all,accept,enable,otpc-all,IT-NCR-2019-[T]2644:1:2019_0316,,,
CP03OTPC,141,IISCore MGT to CCI SCOM,c41ccc02-4cd7-51e9-9388-81b7780cc27c,I.IISCORE,I.CCI,Net_10.91.37.0,Host_10.245.79.24 Host_10.249.79.24,always,TCP/5723,all,accept,enable,otpc-all,IT-NCR-2019-[T]2733:1:2019_0323,,,
CP03OTPC,142,CASH MGT to CCI TrendMicro,cc06f9b0-4cd7-51e9-0d36-a2ef88955557,I.IISCORE,I.CCI,Net_10.91.37.0,Host_10.245.127.67 Host_10.249.127.51,always,TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2733:1:2019_0323,,,
CP03OTPC,143,CCI TrendMicro to CASH MGT,cfde7d6a-4cd7-51e9-97a5-b9483641c3c1,I.CCI,I.IISCORE,Host_10.245.127.67 Host_10.249.127.51,Net_10.91.37.0,always,TCP/8080 TCP/11267,all,accept,enable,otpc-all,IT-NCR-2019-[T]2733:1:2019_0323,,,
CP03OTPC,144,CASH MGT to CCI KMS,d33feaca-4cd7-51e9-872d-da9f68c083f0,I.IISCORE,I.CCI,Net_10.91.37.0,Host_10.245.127.83 Host_10.245.127.84,always,TCP/1688,all,accept,enable,otpc-all,IT-NCR-2019-[T]2733:1:2019_0323,,,
CP03OTPC,145,CASH MGT to CCI SCCM,d625f66c-4cd7-51e9-97e0-39be66110fb0,I.IISCORE,I.CCI,Net_10.91.37.0,Host_10.245.79.19 Host_10.245.79.20 Host_10.249.79.19 Host_10.249.239.19,always,PORT_STRATUS_VTM,all,accept,enable,otpc-all,IT-NCR-2019-[T]2733:1:2019_0323,,,
CP03OTPC,146,CASH MGT to CCI Patch MGT,d8acffe8-4cd7-51e9-9e68-0a38e2336441,I.IISCORE,I.CCI,Net_10.91.37.0,Host_10.245.79.99,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2733:1:2019_0323,,,
CP03OTPC,147,CCI Patch MGT to CASH MGT,db7d00b0-4cd7-51e9-c468-412ee469de58,I.CCI,I.IISCORE,Host_10.245.79.99,Net_10.91.37.0,always,PORT_PATCH_MGT,all,accept,enable,otpc-all,IT-NCR-2019-[T]2733:1:2019_0323,,,
CP03OTPC,999,temp ping,8be666c6-4765-51e9-33d4-547fd568975b,any,any,all,all,always,PING,all,accept,,,,,,
CP03OTPC,1000,Explicit Deny,9360598e-4765-51e9-bdbe-89cc9b03f06e,any,any,all,all,always,ALL,all,,,,,,,
CP03CASH2,291,OCG to WAN OCG ping(Src NAT),ec28013e-744e-51e7-0ced-61c9d3c3f395,I.CASH.Trust2,W.OCG.T3T4,Host_10.2.93.231,NetGp_OCG_WAN,always,ICMP/PING,all,accept,enable,otpc-all,,,,
