vdom,id,name,uuid,srcintf,dstintf,srcaddr,dstaddr,action,schedule,service,utm-status,logtraffic,ips-sensor,nat,ippool,poolname,comments,status,capture-packet,auto-asic-offload
CT03OTPC,73,CSC to Networker,6bb65f1a-d95a-51e8-7713-b6185c2b9a1e,I.CASH.CSC,I.CNMC,Net_10.1.122.0,NetGp_CNMC_Networker,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:2:2018_1027,,,
CT03OTPC,74,CSC to BMC,74c85c8e-d95a-51e8-6e48-3f24634b7d53,I.CASH.CSC,E.UCN,Net_10.1.122.0,Range_192.168.150.225-226 Range_192.168.188.225-226,accept,always,PORT_NEW_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:3:2018_1027,,,
CT03OTPC,75,CSC to NTP,77ae9ba2-d95a-51e8-e5e8-a6850c6e0dae,I.CASH.CSC,E.NMC,Net_10.1.122.0,NetGp_TimeServer,accept,always,Port_NTP,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:4:2018_1027,,,
CT03OTPC,76,Networker to CSC,7bf33506-d95a-51e8-dcf5-39b96995394e,I.CNMC,I.CASH.CSC,NetGp_CNMC_Networker,Net_10.1.122.0,accept,always,PORT_CNMC_Networker,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:5:2018_1027,,,
CT03OTPC,77,BMC to CSC,7f6e675a-d95a-51e8-62d5-32434fbdf817,E.UCN,I.CASH.CSC,Range_192.168.150.225-226 Range_192.168.188.225-226,Net_10.1.122.0,accept,always,PORT_NEW_BMC,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:6:2018_1027,,,
CT03OTPC,78,CTM to CSC,83f3ba50-d95a-51e8-eb87-edba329e26a5,E.NMC,I.CASH.CSC,Host_10.164.1.21 Host_10.164.129.21 Host_10.164.1.26 Host_10.164.130.26,Net_10.1.122.0,accept,always,TCP/22 PING,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:7:2018_1027,,,
CT03OTPC,79,CSC to CTM Yum,883acc20-d95a-51e8-2a0f-9bf011a7960a,I.CASH.CSC,E.NMC,Net_10.1.122.0,Host_10.164.1.21 Host_10.164.129.21,accept,always,TCP/80,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:8:2018_1027,,,
CT03OTPC,80,VC to CSC iLo,8c481066-d95a-51e8-b8e8-9f348b0319da,E.NMC,I.CASH.CSC,Net_10.63.142.0 Net_10.163.143.0,Net_10.1.127.0,accept,always,Port_HP_iLo,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:9:2018_1027,,,
CT03OTPC,81,VC to CSC,90464624-d95a-51e8-92ac-d54e2f584329,E.NMC,I.CASH.CSC,Net_10.63.142.0 Net_10.163.143.0,Net_10.1.122.0,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]1918:10:2018_1027,,,
CT03OTPC,119,OTPC DB to SIEM SFTP,e7bb2ff4-3d01-51e9-0618-46ae96566088,I.CASH.OTPC,E.UCN,Net_10.90.10.0/23,Host_192.168.214.7,accept,always,TCP/22,enable,all,otpc-all,,,,IT-NCR-2018-[T]2593:240:2019_0302,,,
CT03OTPC,120,OTPC to CCI PING,913d05a0-42a9-51e9-6308-a425f3630549,I.CASH.OTPC,I.CCI,Net_10.90.10.0/23,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03OTPC,122,CCI to OTPC PING,962cebc0-42a9-51e9-9216-2a7cfbab8813,I.CCI,I.CASH.OTPC,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.90.10.0/23,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486::2018_0309,,,
CT03OTPC,124,OTPC to CCI BMC,9c787832-42a9-51e9-9022-d3b90fd41051,I.CASH.OTPC,I.CCI,Net_10.90.10.0/23,Net_10.244.0.0/15 Net_10.248.0.0/15,accept,always,PORT_to_CCI_BMC UDP/162,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:7-8:2018_0309,,,
CT03OTPC,126,CCI BMC to OTPC,a0ccf098-42a9-51e9-ce8b-9c1dddeb6702,I.CCI,I.CASH.OTPC,Net_10.244.0.0/15 Net_10.248.0.0/15,Net_10.90.10.0/23,accept,always,PORT_from_CCI_BMC,enable,all,otpc-all,,,,IT-NCR-2019-[T]2486:32:2018_0309,,,
CT03OTPC,127,Ping NMC to IISCore,17d3b2c8-475d-51e9-cfae-c8fbf11ff352,E.NMC,I.IISCORE,NetGp_NMC,Net_10.90.37.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644::2019_0316,,,
CT03OTPC,128,Ping IISCore to NMC,207caf4c-475d-51e9-4099-43d068a56ad0,I.IISCORE,E.NMC,Net_10.90.37.0,NetGp_NMC,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644::2019_0316,,,
CT03OTPC,129,UCN to IISCore PING,26974cde-475d-51e9-ec66-4b83be1600b8,E.UCN,I.IISCORE,Net_192.168.0.0/16,Net_10.90.37.0,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644::2019_0316,,,
CT03OTPC,130,IISCore to UCN PING,2e831522-475d-51e9-2a9b-537d54325707,I.IISCORE,E.UCN,Net_10.90.37.0,Net_192.168.0.0/16,accept,always,PING,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644::2019_0316,,,
CT03OTPC,131,IISCore MGT to UCN AD,35c8caa2-475d-51e9-29f6-f6e848dec12e,I.IISCORE,E.UCN,Net_10.90.37.0,Range_192.168.35.21-26 Range_192.168.176.50-55,accept,always,PORT_AD_TCP PORT_AD_UDP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:1:2019_0316,,,
CT03OTPC,132,IISCore MGT to UCN RDP,4177c4b6-475d-51e9-4886-648eca42aa9f,I.IISCORE,E.UCN,Net_10.90.37.0,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,accept,always,TCP/3389,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0316,,,
CT03OTPC,133,UCN to IISCore MGT RDP,4a52d3c8-475d-51e9-2f96-23dc60e217b3,E.UCN,I.IISCORE,Net_192.168.150.0 Net_192.168.188.0 Net_192.168.187.0 Net_192.168.166.0 Net_192.168.143.0,Net_10.90.37.0,accept,always,TCP/3389,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0316,,,
CT03OTPC,134,IISCore MGT MGT to NTP,e1003324-475d-51e9-d2f4-4059b9b7dc53,I.IISCORE,E.NMC,Net_10.90.37.0,NetGp_TimeServer,accept,always,Port_NTP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:3:2019_0316,,,
CT03OTPC,135,IISCore MGT to SCOM,e9fd7144-475d-51e9-9f30-02bf1d88d007,I.IISCORE,E.UCN,Net_10.90.37.0,Host_192.168.150.36 Host_192.168.188.36,accept,always,TCP/5723,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:4:2019_0316,,,
CT03OTPC,136,IISCore MGT to UCN TrendMicro,f0afccc6-475d-51e9-7189-0025d8119723,I.IISCORE,E.UCN,Net_10.90.37.0,Host_192.168.166.74 Host_192.168.188.74,accept,always,TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0316,,,
CT03OTPC,137,UCN TrendMicro to IISCore MGT,d54fd16e-475e-51e9-1a95-153e812df48c,E.UCN,I.IISCORE,Host_192.168.166.74 Host_192.168.188.74,Net_10.90.37.0,accept,always,TCP/80 TCP/137 TCP/139 TCP/443 TCP/445 TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0316,,,
CT03OTPC,138,IISCore MGT to UCN KMS,dbb2e028-475e-51e9-cb18-c002ff9dea96,I.IISCORE,E.UCN,Net_10.90.37.0,Range_192.168.150.131-132 Host_192.168.166.219,accept,always,TCP/1688,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:6:2019_0316,,,
CT03OTPC,139,IISCore MGT to SCCM UCN,e4f6ef44-475e-51e9-0386-0cda2ca18729,I.IISCORE,E.UCN,Net_10.90.37.0,Range_192.168.166.53-54 Range_192.168.166.184-185 Net_192.168.150.0,accept,always,PORT_STRATUS_VTM,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:7:2019_0316,,,
CT03OTPC,140,IISCore MGT to UCN Patch MGT,ea959054-475e-51e9-76b9-4ece5cc4541d,I.IISCORE,E.UCN,Net_10.90.37.0,Host_192.168.150.94 Range_192.168.188.25-26,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:8:2019_0316,,,
CT03OTPC,141,UCN Patch MGT to IISCore MGT,f0b1d448-475e-51e9-6fbf-3adf908b70fa,E.UCN,I.IISCORE,Host_192.168.150.94 Range_192.168.188.25-26,Net_10.90.37.0,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:8:2019_0316,,,
CT03OTPC,142,IISCore MGT MGT to UCN Ilo,f6d3063a-475e-51e9-088c-ffcf6d05b708,I.IISCORE,E.UCN,Net_10.90.37.0,Net_192.168.150.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:9:2019_0316,,,
CT03OTPC,143,UCN to IISCore MGT iLo,fddacd46-475e-51e9-7a1f-83d4e8f59a22,E.UCN,I.IISCORE,Net_192.168.150.0,Net_10.90.37.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:9:2019_0316,,,
CT03OTPC,144,IISCore MGT iLo to VC,07cc2430-475f-51e9-689a-715e3d938668,I.IISCORE,E.NMC,Net_10.90.37.0,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:10:2019_0316,,,
CT03OTPC,145,NMC to IISCore MGT iLo,2a954ba8-4760-51e9-689e-0fdc340f44c6,E.NMC,I.IISCORE,Net_10.63.142.0 Net_10.163.142.0 Net_10.163.143.0,Net_10.90.37.0,accept,always,PORT_HP_ILP,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:10:2019_0316,,,
CT03OTPC,146,IISCore MGT to CCI SCOM,b8e11600-4cd6-51e9-5df6-164f7415b585,I.IISCORE,I.CCI,Net_10.90.37.0,Host_10.245.79.24 Host_10.249.79.24,accept,always,TCP/5723,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:1:2019_0323,,,
CT03OTPC,147,CASH MGT to CCI TrendMicro,bbbb206e-4cd6-51e9-1aa5-e9f81bef8866,I.IISCORE,I.CCI,Net_10.90.37.0,Host_10.245.127.67 Host_10.249.127.51,accept,always,TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0323,,,
CT03OTPC,148,CCI TrendMicro to CASH MGT,be184594-4cd6-51e9-b0ac-d49f95a03fec,I.CCI,I.IISCORE,Host_10.245.127.67 Host_10.249.127.51,Net_10.90.37.0,accept,always,TCP/8080 TCP/11267,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:2:2019_0323,,,
CT03OTPC,149,CASH MGT to CCI KMS,c1f78e9a-4cd6-51e9-246a-f56a10f947fe,I.IISCORE,I.CCI,Net_10.90.37.0,Host_10.245.127.83 Host_10.245.127.84,accept,always,TCP/1688,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:3:2019_0323,,,
CT03OTPC,150,CASH MGT to CCI SCCM,c5ae2990-4cd6-51e9-d9c7-3c161d051e89,I.IISCORE,I.CCI,Net_10.90.37.0,Host_10.245.79.19 Host_10.245.79.20 Host_10.249.79.19 Host_10.249.239.19,accept,always,PORT_STRATUS_VTM,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:4:2019_0323,,,
CT03OTPC,151,CASH MGT to CCI Patch MGT,c823e430-4cd6-51e9-00e1-1c6a6cfaf15f,I.IISCORE,I.CCI,Net_10.90.37.0,Host_10.245.79.99,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0323,,,
CT03OTPC,152,CCI Patch MGT to CASH MGT,ca9faf46-4cd6-51e9-0341-2f914f2d2bc6,I.CCI,I.IISCORE,Host_10.245.79.99,Net_10.90.37.0,accept,always,PORT_PATCH_MGT,enable,all,otpc-all,,,,IT-NCR-2019-[T]2644:5:2019_0323,,,
CT03OTPC,999,temp ping,b58323f2-4760-51e9-fb6a-49f20d09c28d,any,any,all,all,accept,always,PING,,all,,,,,,disable,,
